"task_name","duration_seconds","start_time","metadata","user_id","user_name","activity_type","preview_image_url","end_time","task_id","id","created_date","updated_date","created_by_id","created_by","is_sample"
"Data Entry","7461","2026-04-21T08:06:32.609Z","{""total_typed_chars"":2377,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":308,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":1505,""active_seconds"":5966,""wpm"":4,""last_save"":""2026-04-21T10:10:15.584Z"",""last_activity"":""2026-04-21T10:10:53.970Z""}","69e33e80011abc250595ad5c","Krishna","task_started","","2026-04-21T10:10:53.970Z","Data Entry","69e730090c63ca50cb89555f","2026-04-21T08:06:33.032000","2026-04-21T10:10:53.711000","anonymous","anonymous","false"
"Data Entry","320","2026-04-21T07:14:06.317Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":37,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":35,""active_seconds"":286,""wpm"":0,""last_save"":""2026-04-21T07:18:20.882Z"",""last_activity"":""2026-04-21T07:19:27.103Z""}","69df573ebeceae833d813f41","Kunal Saxena","task_started","","2026-04-21T07:19:27.103Z","Data Entry","69e723bf46c517bb7c00463a","2026-04-21T07:14:07.285000","2026-04-21T07:19:27.811000","anonymous","anonymous","false"
"Data Entry","221","2026-04-21T06:47:26.837Z","{""total_typed_chars"":16,""total_pasted_chars"":99,""paste_event_count"":1,""last_paste_length"":99,""backspace_count"":4,""tab_switch_count"":2,""last_switch_time"":""2026-04-21T06:49:23.970Z"",""window_minimized_seconds"":90,""screen_hidden_events"":2,""idle_time_seconds"":35,""active_seconds"":184,""wpm"":15,""last_save"":null,""last_activity"":""2026-04-21T06:51:08.283Z""}","69cdfdfd495b883b07a9863b","Mahendra Gurjar","task_started","","2026-04-21T06:51:08.282Z","Data Entry","69e71d7f6c8a1633e053b6b6","2026-04-21T06:47:27.346000","2026-04-21T06:51:08.445000","anonymous","anonymous","false"
"Data Entry","3681","2026-04-21T06:27:06.173Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":161,""tab_switch_count"":3,""last_switch_time"":""2026-04-21T07:27:57.579Z"",""window_minimized_seconds"":8,""screen_hidden_events"":3,""idle_time_seconds"":25,""active_seconds"":3652,""wpm"":0,""last_save"":""2026-04-21T07:27:26.464Z"",""last_activity"":""2026-04-21T07:28:27.408Z""}","69dde7c34ace88ace4b2736e","Nandini","task_started","","2026-04-21T07:28:27.401Z","Data Entry","69e718ba231ca2ae948b91cb","2026-04-21T06:27:06.794000","2026-04-21T07:28:27.807000","anonymous","anonymous","false"
"Data Entry","5643","2026-04-21T06:10:56.407Z","{""total_typed_chars"":6578,""total_pasted_chars"":0,""paste_event_count"":1,""last_paste_length"":0,""backspace_count"":533,""tab_switch_count"":3,""last_switch_time"":""2026-04-21T07:07:10.660Z"",""window_minimized_seconds"":128,""screen_hidden_events"":3,""idle_time_seconds"":85,""active_seconds"":5556,""wpm"":20,""last_save"":""2026-04-21T07:43:02.607Z"",""last_activity"":""2026-04-21T07:45:00.119Z""}","69e080c316eada7181a563d4","Abdul wahab","task_started","","2026-04-21T07:45:00.119Z","Data Entry","69e714f1eaaa7bdcffc8735d","2026-04-21T06:10:57.434000","2026-04-21T07:45:00.376000","anonymous","anonymous","false"
"Data Entry","29981","2026-04-21T05:48:58.690Z","{""total_typed_chars"":9701,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":269,""tab_switch_count"":41,""last_switch_time"":""2026-04-21T13:26:59.783Z"",""window_minimized_seconds"":4084,""screen_hidden_events"":41,""idle_time_seconds"":6430,""active_seconds"":19214,""wpm"":15,""last_save"":""2026-04-21T13:43:19.118Z"",""last_activity"":""2026-04-21T14:08:40.121Z""}","69d5faff5f9399792859a46d","Neeraj rathor","task_started","","2026-04-21T14:08:40.121Z","Data Entry","69e70fcbd4336c5a89d4b970","2026-04-21T05:48:59.224000","2026-04-21T14:08:42.453000","anonymous","anonymous","false"
"Form Filling","7361","2026-04-21T05:42:19.557Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":235,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":855,""active_seconds"":6498,""wpm"":0,""last_save"":""2026-04-21T07:43:50.759Z"",""last_activity"":""2026-04-21T07:45:01.415Z""}","69e618e0cd9ea118cc9f4bff","Abhishek Nayak","task_started","","2026-04-21T07:45:01.415Z","Form Filling","69e70e3ea082a01fc8a55811","2026-04-21T05:42:22.055000","2026-04-21T07:45:03.482000","anonymous","anonymous","false"
"Data Entry","24989","2026-04-21T05:34:27.737Z","{""total_typed_chars"":0,""total_pasted_chars"":83,""paste_event_count"":1,""last_paste_length"":83,""backspace_count"":1014,""tab_switch_count"":15,""last_switch_time"":""2026-04-21T12:27:24.646Z"",""window_minimized_seconds"":5865,""screen_hidden_events"":15,""idle_time_seconds"":1375,""active_seconds"":18160,""wpm"":0,""last_save"":""2026-04-21T12:26:38.252Z"",""last_activity"":""2026-04-21T12:30:56.985Z""}","69e2138066d215f5ec605a62","DHEERAJ MEHRA","task_started","","2026-04-21T12:30:56.985Z","Data Entry","69e70c652d8af9c03ca30995","2026-04-21T05:34:29.648000","2026-04-21T12:31:06.800000","anonymous","anonymous","false"
"Data Entry","9262","2026-04-21T05:06:16.405Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":216,""tab_switch_count"":683,""last_switch_time"":""2026-04-21T07:37:22.400Z"",""window_minimized_seconds"":3354,""screen_hidden_events"":683,""idle_time_seconds"":35,""active_seconds"":9112,""wpm"":0,""last_save"":""2026-04-21T07:36:33.548Z"",""last_activity"":""2026-04-21T07:40:38.497Z""}","69d74f464da9b8fcf69f287c","Dishant Nagar","task_started","","2026-04-21T07:40:38.497Z","Data Entry","69e705c925eacbe76b35b989","2026-04-21T05:06:17.632000","2026-04-21T07:40:38.982000","anonymous","anonymous","false"
"Data Entry","8935","2026-04-21T04:29:08.841Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":50,""tab_switch_count"":7,""last_switch_time"":""2026-04-21T06:46:18.130Z"",""window_minimized_seconds"":4230,""screen_hidden_events"":7,""idle_time_seconds"":970,""active_seconds"":3890,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-21T06:58:03.933Z""}","69dc90279b1d9aa4318dec60","Vidhya hada","task_started","","2026-04-21T06:58:03.933Z","Data Entry","69e6fd16e75eed275833ea7e","2026-04-21T04:29:10.747000","2026-04-21T06:58:05.665000","anonymous","anonymous","false"
"Data Entry","1979","2026-04-21T04:26:11.863Z","{""total_typed_chars"":26,""total_pasted_chars"":55,""paste_event_count"":11,""last_paste_length"":5,""backspace_count"":0,""tab_switch_count"":4,""last_switch_time"":""2026-04-21T04:28:28.433Z"",""window_minimized_seconds"":1905,""screen_hidden_events"":4,""idle_time_seconds"":215,""active_seconds"":150,""wpm"":52,""last_save"":""2026-04-21T04:27:40.242Z"",""last_activity"":""2026-04-21T04:59:11.859Z""}","69e62086e436da5d001b8416","skm","task_abandoned","","2026-04-21T04:59:11.859Z","Data Entry","69e6fc64747fc2531f2e9fe7","2026-04-21T04:26:12.469000","2026-04-21T04:59:12.031000","anonymous","anonymous","false"
"Data Entry","2582","2026-04-21T04:06:15.616Z","{""total_typed_chars"":917,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":46,""tab_switch_count"":1,""last_switch_time"":""2026-04-21T04:26:34.825Z"",""window_minimized_seconds"":97,""screen_hidden_events"":1,""idle_time_seconds"":805,""active_seconds"":1734,""wpm"":9,""last_save"":""2026-04-21T04:38:30.938Z"",""last_activity"":""2026-04-21T04:49:18.406Z""}","69e618e0cd9ea118cc9f4bff","Abhishek Nayak","task_abandoned","","2026-04-21T04:49:18.406Z","Data Entry","69e6f7b80c817e33ad50c47d","2026-04-21T04:06:16.395000","2026-04-21T04:49:18.729000","anonymous","anonymous","false"
"Data Entry","14389","2026-04-21T03:50:53.343Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":1051,""tab_switch_count"":2,""last_switch_time"":""2026-04-21T07:49:12.107Z"",""window_minimized_seconds"":227,""screen_hidden_events"":2,""idle_time_seconds"":465,""active_seconds"":13756,""wpm"":0,""last_save"":""2026-04-21T07:49:00.864Z"",""last_activity"":""2026-04-21T07:50:42.491Z""}","69ce057536ae09b05b567b92","Noman","task_started","","2026-04-21T07:50:42.491Z","Data Entry","69e6f41fc97ebd9463164555","2026-04-21T03:50:55.336000","2026-04-21T07:50:44.193000","anonymous","anonymous","false"
"Data Entry","735","2026-04-21T04:10:21.957Z","{""total_typed_chars"":86,""total_pasted_chars"":54,""paste_event_count"":9,""last_paste_length"":6,""backspace_count"":4,""tab_switch_count"":7,""last_switch_time"":""2026-04-21T04:22:11.938Z"",""window_minimized_seconds"":595,""screen_hidden_events"":7,""idle_time_seconds"":125,""active_seconds"":248,""wpm"":22,""last_save"":""2026-04-21T04:22:04.888Z"",""last_activity"":""2026-04-21T04:22:37.102Z""}","69e62086e436da5d001b8416","skm","task_abandoned","","2026-04-21T04:22:37.102Z","Data Entry","69e6eaa31ae8a09560714ee0","2026-04-21T03:10:27.633000","2026-04-21T03:22:42.779000","anonymous","anonymous","false"
"Data Entry","43","2026-04-21T04:05:22.347Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":15,""active_seconds"":26,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-21T04:06:05.873Z""}","","Admin","task_started","","2026-04-21T04:06:05.873Z","Data Entry","69e6e97a62aa6cdad2bd8ea1","2026-04-21T03:05:30.833000","2026-04-21T03:06:12.401000","anonymous","anonymous","false"
"Data Entry","701","2026-04-20T15:56:33.906Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":4,""last_switch_time"":""2026-04-20T16:06:05.850Z"",""window_minimized_seconds"":450,""screen_hidden_events"":4,""idle_time_seconds"":175,""active_seconds"":302,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-20T16:08:15.338Z""}","69d8d9fee96ddf658a297167","Prachi Verma","task_started","","2026-04-20T16:08:15.338Z","Data Entry","69e64cb0386a559d1743dbdf","2026-04-20T15:56:32.799000","2026-04-20T16:08:13.930000","anonymous","anonymous","false"
"Data Entry","1528","2026-04-20T14:59:35.637Z","{""total_typed_chars"":74,""total_pasted_chars"":15,""paste_event_count"":3,""last_paste_length"":5,""backspace_count"":0,""tab_switch_count"":5,""last_switch_time"":""2026-04-20T15:06:35.812Z"",""window_minimized_seconds"":1342,""screen_hidden_events"":5,""idle_time_seconds"":275,""active_seconds"":212,""wpm"":47,""last_save"":""2026-04-20T15:06:20.230Z"",""last_activity"":""2026-04-20T15:25:03.697Z""}","69e62086e436da5d001b8416","skm","task_abandoned","","2026-04-20T15:25:03.697Z","Data Entry","69e63f57fd42a41d9dbb6592","2026-04-20T14:59:35.929000","2026-04-20T15:25:03.653000","anonymous","anonymous","false"
"Form Filling","","2026-04-20T14:19:48.575Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":0,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-20T14:19:48.576Z""}","69de121de938868996f01133","Nitesh Aheer","task_started","","","Form Filling","69e636061da135b54c8716d9","2026-04-20T14:19:50.478000","2026-04-20T14:19:50.478000","anonymous","anonymous","false"
"PDF to Word Typing","3744","2026-04-20T13:11:32.941Z","{""total_typed_chars"":119,""total_pasted_chars"":219,""paste_event_count"":1,""last_paste_length"":219,""backspace_count"":0,""tab_switch_count"":5,""last_switch_time"":""2026-04-20T13:17:18.309Z"",""window_minimized_seconds"":3671,""screen_hidden_events"":5,""idle_time_seconds"":380,""active_seconds"":172,""wpm"":62,""last_save"":""2026-04-20T13:16:33.825Z"",""last_activity"":""2026-04-20T14:13:57.497Z""}","69e62086e436da5d001b8416","skm","task_abandoned","","2026-04-20T14:13:57.497Z","PDF to Word Typing","69e62604c6cdc8b81a75894f","2026-04-20T13:11:32.996000","2026-04-20T14:13:57.531000","anonymous","anonymous","false"
"Data Entry","57","2026-04-20T13:09:57.311Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":1,""last_switch_time"":""2026-04-20T13:09:58.809Z"",""window_minimized_seconds"":52,""screen_hidden_events"":1,""idle_time_seconds"":25,""active_seconds"":30,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-20T13:10:54.433Z""}","69e62086e436da5d001b8416","skm","task_abandoned","","2026-04-20T13:10:54.433Z","Data Entry","69e625a51bd631ce705e1f09","2026-04-20T13:09:57.702000","2026-04-20T13:10:54.505000","anonymous","anonymous","false"
"Data Entry","872","2026-04-20T12:49:54.089Z","{""total_typed_chars"":31,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":4,""last_switch_time"":""2026-04-20T12:51:16.570Z"",""window_minimized_seconds"":834,""screen_hidden_events"":4,""idle_time_seconds"":100,""active_seconds"":108,""wpm"":14,""last_save"":null,""last_activity"":""2026-04-20T13:04:26.448Z""}","69e62086e436da5d001b8416","skm","task_abandoned","","2026-04-20T13:04:26.448Z","Data Entry","69e620f26af2e49bf01f2b2c","2026-04-20T12:49:54.537000","2026-04-20T13:04:26.547000","anonymous","anonymous","false"
"Form Filling","119","2026-04-20T12:25:17.024Z","{""total_typed_chars"":11,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":1,""last_switch_time"":""2026-04-20T12:25:34.180Z"",""window_minimized_seconds"":98,""screen_hidden_events"":1,""idle_time_seconds"":40,""active_seconds"":50,""wpm"":51,""last_save"":null,""last_activity"":""2026-04-20T12:27:16.826Z""}","69cd023bb74d1dc50025c2ac","utsav","task_abandoned","","2026-04-20T12:27:16.826Z","Form Filling","69e61b2ddedbf210fb0102ea","2026-04-20T12:25:17.114000","2026-04-20T12:27:16.922000","anonymous","anonymous","false"
"Grammar Correction","25","2026-04-20T12:24:40.283Z","{""total_typed_chars"":21,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":1,""last_switch_time"":""2026-04-20T12:24:49.687Z"",""window_minimized_seconds"":12,""screen_hidden_events"":1,""idle_time_seconds"":0,""active_seconds"":22,""wpm"":88,""last_save"":null,""last_activity"":""2026-04-20T12:25:05.605Z""}","69cd023bb74d1dc50025c2ac","utsav","task_abandoned","","2026-04-20T12:25:05.605Z","Grammar Correction","69e61b081ebe8f9001d4cd55","2026-04-20T12:24:40.387000","2026-04-20T12:25:05.747000","anonymous","anonymous","false"
"PDF to Word Typing","181","2026-04-20T12:21:27.629Z","{""total_typed_chars"":107,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":4,""last_switch_time"":""2026-04-20T12:23:28.848Z"",""window_minimized_seconds"":117,""screen_hidden_events"":4,""idle_time_seconds"":40,""active_seconds"":136,""wpm"":76,""last_save"":""2026-04-20T12:23:25.904Z"",""last_activity"":""2026-04-20T12:24:29.272Z""}","69cd023bb74d1dc50025c2ac","utsav","task_abandoned","","2026-04-20T12:24:29.272Z","PDF to Word Typing","69e61a48ff8a56b675f4edde","2026-04-20T12:21:28.033000","2026-04-20T12:24:29.393000","anonymous","anonymous","false"
"Data Entry","20","2026-04-20T12:17:22.689Z","{""total_typed_chars"":1,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":8,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-20T12:17:42.750Z""}","69cd023bb74d1dc50025c2ac","utsav","task_abandoned","","2026-04-20T12:17:42.750Z","Data Entry","69e6195349f790b202d6d4da","2026-04-20T12:17:23.217000","2026-04-20T12:17:43.230000","anonymous","anonymous","false"
"Data Entry","1888","2026-04-20T12:11:26.232Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":1,""last_switch_time"":""2026-04-20T12:11:38.432Z"",""window_minimized_seconds"":1876,""screen_hidden_events"":1,""idle_time_seconds"":405,""active_seconds"":40,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-20T12:42:55.097Z""}","69d7afe9b38776b487b42466","Arjun gurjar","task_started","","2026-04-20T12:42:55.097Z","Data Entry","69e617efb8f7bdf413c69dd4","2026-04-20T12:11:27.742000","2026-04-20T12:42:56.271000","anonymous","anonymous","false"
"Data Entry","40","2026-04-20T10:52:26.944Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":40,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-20T10:53:07.646Z""}","69cf7f929f65312dd0c52735","Shubham Bairagi","task_started","","2026-04-20T10:53:07.646Z","Data Entry","69e605625301e3b96ded9e59","2026-04-20T10:52:18.981000","2026-04-20T10:53:02.974000","anonymous","anonymous","false"
"Data Entry","17","2026-04-20T10:33:08.514Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":16,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-20T10:33:26.314Z""}","69cdfdfd495b883b07a9863b","Mahendra Gurjar","task_abandoned","","2026-04-20T10:33:26.314Z","Data Entry","69e600e6b25348b3f2b6f514","2026-04-20T10:33:10.034000","2026-04-20T10:33:27.750000","anonymous","anonymous","false"
